MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
70,C (all),1.5957092304038698,2.3073675470698616,Pave,Reg,Lvl,3,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,0.0,2,1,BrkTil,3,3,-1,1,0.0,1,0.0,2.011827945727636,2.011827945727636,GasA,2,N,SBrkr,2.011827945727636,2.015673931331266,0.0,2.102165231244788,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1920.0,1,0.5265890341390446,1.875710366758475,3,2,0,0.0,1.6109034750189168,1.8169871572575529,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
20,RL,1.6206866115459948,2.307881203365423,Pave,IR1,Lvl,3,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,0.0,2,2,CBlock,3,3,-1,1,0.0,1,0.0,2.093585555546805,2.093585555546805,GasA,3,Y,SBrkr,2.093585555546805,0.0,0.0,2.093585555546805,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Attchd,1966.0,1,0.5265890341390446,1.8879483638033878,3,3,2,0.0,1.6466671712706678,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
20,RL,1.696412959743625,2.3331323101795394,Pave,Reg,Lvl,3,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,5,3,2,1,0.0,1,0.0,2.094185593117022,2.094185593117022,GasA,4,Y,SBrkr,2.094185593117022,0.0,0.0,2.094185593117022,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.0,Attchd,2007.0,2,0.7412763113750154,1.9718770561383445,3,3,2,0.0,1.4892992254175486,0.0,0.0,0.0,0.0,0.0,Jan,2008,WD,Normal
20,RL,1.6606403793348095,2.3286587474748206,Pave,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,0.0,2,2,CBlock,3,3,-1,3,2.070221294694939,1,0.0,1.9377050613615177,2.109426584944646,GasA,3,Y,SBrkr,2.1328604519414474,0.0,0.0,2.1328604519414474,0.0,0.5265890341390446,0.5265890341390446,0.5265890341390446,0.959134838920824,0.5265890341390446,3,1.0804178182729878,7,0.5265890341390446,Attchd,1959.0,2,0.7412763113750154,1.9607696594246842,3,3,2,0.0,1.5397794579522743,0.0,0.0,0.0,0.0,0.0,Apr,2010,WD,Normal
120,RL,1.6313704001963978,2.2922868070811786,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,1.8732454942989716,4,2,PConc,5,3,-1,6,2.085794996556588,1,0.0,1.947867540121006,2.122707227600594,GasA,4,Y,SBrkr,2.122707227600594,0.0,0.0,2.122707227600594,0.5265890341390446,0.0,0.7412763113750154,0.0,0.7412763113750154,0.5265890341390446,4,1.0804178182729878,7,0.5265890341390446,Attchd,2005.0,3,0.7412763113750154,1.9909607091955668,3,3,2,1.8434216945775423,1.583340520839692,0.0,0.0,0.0,0.0,0.0,Aug,2007,WD,Normal
60,RL,1.7389471062414084,2.3517967770829924,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,1.7733152706473527,3,2,PConc,5,3,2,1,0.0,1,0.0,2.0818507189946134,2.0818507189946134,GasA,4,Y,SBrkr,2.08351128167073,2.102443006124258,0.0,2.1753273562585886,0.0,0.0,0.8697416861919439,0.5265890341390446,0.959134838920824,0.5265890341390446,3,1.1947055233182955,7,0.5265890341390446,BuiltIn,2004.0,3,0.8697416861919439,2.0201672674640334,3,3,2,1.7467966996992919,1.503300998004841,0.0,0.0,0.0,0.0,0.0,Sep,2006,WD,Normal
20,RL,1.74525954872198,2.331448662693941,Pave,Reg,Lvl,3,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,4,3,-1,1,0.0,1,0.0,2.079597232318104,2.079597232318104,GasA,4,Y,SBrkr,2.079597232318104,0.0,0.0,2.079597232318104,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Attchd,1995.0,1,0.7412763113750154,2.0164678395268,3,3,2,1.9421616481775266,1.6437209301888343,0.0,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
20,RL,1.6710010327416251,2.3077414041966677,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,2.012033526440284,2,2,CBlock,3,3,-1,3,2.0920709503519297,1,0.0,1.6942663054703442,2.100295074579278,GasA,3,Y,SBrkr,2.100295074579278,0.0,0.0,2.100295074579278,0.0,0.5265890341390446,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.026672031199051,7,0.5265890341390446,Attchd,1954.0,3,0.7412763113750154,1.9758303417089067,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct,2009,WD,Normal
20,RL,1.6551961525056738,2.30033508371709,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,0.0,2,3,CBlock,3,3,-1,6,2.0275928975827715,1,0.0,1.9154450757061625,2.0749484142360584,GasA,2,Y,SBrkr,2.0749484142360584,0.0,0.0,2.0749484142360584,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.026672031199051,7,0.0,Detchd,1953.0,1,0.5265890341390446,1.8732454942989716,3,3,2,0.0,1.6034785735048491,0.0,0.0,0.0,0.0,0.0,Jan,2010,WD,Abnorml
90,RL,1.6466671712706678,2.272777718395243,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,0.0,2,2,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,FuseP,2.0856873112238503,0.0,0.0,2.0856873112238503,0.0,0.0,0.7412763113750154,0.0,0.7412763113750154,0.7412763113750154,1,1.0804178182729878,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,AdjLand
20,RL,1.6942663054703442,2.309198627428764,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,1.7272161148848966,2,2,CBlock,3,3,-1,3,2.0105868828871887,1,0.0,1.9601397058579975,2.0785680506642317,GasA,4,Y,SBrkr,2.1028122734608954,0.0,0.0,2.1028122734608954,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.5265890341390446,Attchd,1965.0,2,0.7412763113750154,1.9585506171458116,3,3,2,0.0,1.780778386075876,0.0,0.0,0.0,0.0,0.0,Dec,2006,WD,Abnorml
20,RL,1.749824041026481,2.373548915179926,Pave,Reg,Lvl,3,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,0.0,2,3,CBlock,3,3,3,4,2.0637226556776236,1,0.0,1.938834108912874,2.105182426343464,GasA,3,Y,SBrkr,2.1031802920142226,0.0,0.0,2.1031802920142226,0.0,0.5265890341390446,0.5265890341390446,0.5265890341390446,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.7412763113750154,Attchd,1959.0,2,0.5265890341390446,1.9070714954756425,3,3,1,0.0,1.7323562465403226,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
85,RL,1.6206866115459948,2.3149968880110112,Pave,IR1,Lvl,3,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,0.0,2,2,CBlock,4,3,2,5,2.0304354950686165,2,1.712589050021264,0.0,2.045702691419236,GasA,3,Y,SBrkr,2.0522742867027977,0.0,0.0,2.0522742867027977,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,3,1.026672031199051,7,0.0,Attchd,1983.0,2,0.7412763113750154,1.977486115075459,3,4,2,1.8694605040153234,0.0,0.0,0.0,0.0,0.0,0.0,Dec,2007,WD,Normal
20,RL,1.6206866115459948,2.3152117850154705,Pave,IR1,Lvl,3,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,0.0,2,2,CBlock,4,3,2,2,1.8928641420201489,4,1.9738697143211963,1.8122095959040794,2.059852865093624,GasA,2,Y,SBrkr,2.059852865093624,0.0,0.0,2.059852865093624,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1977.0,1,0.5265890341390446,1.9070714954756425,3,3,2,1.7890235001604364,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
20,RL,1.6606403793348095,2.3006255680158265,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,0.0,2,2,CBlock,3,3,-1,5,1.8234126545313947,4,1.978033068016178,1.9662988278566547,2.085471625216958,GasA,4,Y,FuseA,2.085471625216958,0.0,0.0,2.085471625216958,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Attchd,1959.0,2,0.5265890341390446,1.9031681972312866,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2006,WD,Normal
120,RL,1.63454690370149,2.2969328195415897,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,1.9492542075910286,4,2,PConc,5,3,-1,6,1.9635652888016641,1,0.0,2.100200719217843,2.1364223428285634,GasA,4,Y,SBrkr,2.1364223428285634,0.0,0.0,2.1364223428285634,0.5265890341390446,0.0,0.7412763113750154,0.0,0.7412763113750154,0.5265890341390446,4,1.0804178182729878,7,0.5265890341390446,Attchd,2005.0,2,0.7412763113750154,1.9957667194465685,3,3,2,1.8378799982871266,1.68988188256892,0.0,0.0,0.0,0.0,0.0,Feb,2010,WD,Normal
50,RL,1.5875644833216505,2.34746244183411,Pave,IR1,Lvl,3,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,5,3,-1,6,2.105272561721766,1,0.0,1.6920895459931111,2.1125039235077128,GasA,4,Y,SBrkr,2.119360028471374,2.008064946667584,0.0,2.1602404773164956,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,0.5265890341390446,0.5265890341390446,3,1.0804178182729878,7,0.5265890341390446,Attchd,2003.0,2,0.7412763113750154,2.016071555801817,3,3,2,1.8131782269605679,1.5653166550596793,0.0,0.0,1.8394863420693595,0.0,0.0,Aug,2009,WD,Abnorml
20,FV,1.6942663054703442,2.3335438934699453,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,2,6,1.4395687003478859,1,0.0,2.128014312336542,2.1297500784221026,GasA,4,Y,SBrkr,2.1297500784221026,0.0,0.0,2.1297500784221026,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.0,Attchd,2006.0,2,0.8697416861919439,2.0435299576674537,3,3,2,0.0,1.7901636276798083,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
190,RM,1.5099182003836584,2.240947019934911,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,2.028488701461363,2.028488701461363,GasA,3,Y,SBrkr,2.028488701461363,2.024863363305659,0.0,2.114010305068346,0.0,0.0,0.7412763113750154,0.0,0.7412763113750154,0.8697416861919439,2,1.1622831138840004,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.7289490519659823,0.0,0.0,0.0,0.0,Jun,2009,New,Partial
20,RL,1.6495606454510718,2.298029179401139,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,0.0,2,2,CBlock,3,3,-1,4,2.033210123454225,1,0.0,1.8346098354356497,2.0621374244203703,GasA,4,Y,SBrkr,2.0621374244203703,0.0,0.0,2.0621374244203703,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Attchd,1966.0,1,0.5265890341390446,1.939953111519832,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan,2007,WD,Normal
60,RL,1.6914094332659813,2.3549387587534523,Pave,IR2,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,4,3,2,6,1.8260781474077188,1,0.0,2.0039586738584223,2.038403653368476,GasA,3,Y,SBrkr,2.038403653368476,2.0172564188484525,0.0,2.115495915609207,0.0,0.5265890341390446,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Attchd,1997.0,3,0.7412763113750154,1.9406936156614254,3,3,2,0.0,1.6734888160092363,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
50,RM,1.6034785735048491,2.2761277339099166,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,PConc,3,3,-1,1,0.0,1,0.0,2.0419524108040656,2.0419524108040656,GasA,2,Y,SBrkr,2.0419524108040656,0.0,1.9299082210139993,2.088243206541556,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.5265890341390446,Detchd,1985.0,1,0.7412763113750154,1.9838922426693084,3,3,2,1.74525954872198,0.0,0.0,0.0,0.0,0.0,1.945047123513961,Sep,2006,WD,Normal
90,RM,1.742136743805324,2.3070391505560304,Grvl,IR2,Bnk,3,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,CBlock,4,3,3,2,1.7323562465403226,6,2.0241245605340272,0.0,2.0419524108040656,GasA,2,N,SBrkr,2.0419524108040656,0.0,0.0,2.0419524108040656,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.0,CarPort,1963.0,1,0.7412763113750154,1.9807314840803059,3,3,2,1.7356879059276584,0.0,0.0,0.0,0.0,0.0,0.0,May,2010,WD,Normal
20,RL,1.6551961525056738,2.470233147004095,Pave,IR1,Low,3,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,0.0,3,2,CBlock,5,3,3,6,2.1402584341738335,1,0.0,1.503300998004841,2.1423165656372976,GasA,3,Y,SBrkr,2.1423165656372976,0.0,0.0,2.1423165656372976,0.7412763113750154,0.0,0.0,0.5265890341390446,0.0,0.5265890341390446,3,1.026672031199051,7,0.5265890341390446,Attchd,1981.0,3,0.8697416861919439,2.0537164351549677,3,3,2,2.048286744324448,1.6659050929776016,0.0,0.0,0.0,0.0,0.0,Nov,2006,WD,Normal
80,RL,1.6313704001963978,2.289780212308439,Pave,Reg,Bnk,3,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,CBlock,3,3,-1,5,1.9392082175256102,1,0.0,0.0,1.9392082175256102,GasA,2,Y,SBrkr,2.1060804301011156,0.0,0.0,2.1060804301011156,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,6,0.5265890341390446,Detchd,1962.0,1,0.7412763113750154,1.9948208116399944,3,3,2,0.0,1.5957092304038698,0.0,0.0,0.0,0.0,0.0,Feb,2007,WD,Normal
20,RL,1.7254630513334037,2.3251082599482924,Pave,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,1.8885037407137346,2,2,CBlock,3,3,-1,4,1.9735870328878404,1,0.0,2.0594448688089244,2.111742769471112,GasA,3,Y,SBrkr,2.111742769471112,0.0,0.0,2.111742769471112,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,7,0.5265890341390446,Attchd,1964.0,2,0.7412763113750154,1.9957667194465685,3,3,2,0.0,0.0,0.0,1.9475184513869421,0.0,0.0,0.0,Jul,2008,WD,Normal
160,FV,1.4395687003478859,2.183892132257298,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,1.9635652888016641,3,2,PConc,4,3,-1,6,2.011827945727636,1,0.0,1.913173172035371,2.0641155041941834,GasA,4,Y,SBrkr,2.065802184230466,2.0320043887913535,0.0,2.1355430546102454,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.0,Attchd,1999.0,3,0.7412763113750154,1.9707236282233618,3,3,2,1.749824041026481,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2009,WD,Abnorml
60,RL,1.7047134862451474,2.338214562690887,Pave,IR1,Lvl,3,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,2.0487367504887897,2.0487367504887897,GasA,4,Y,SBrkr,2.0487367504887897,2.0487367504887897,0.0,2.134244639046658,0.0,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.0,Attchd,2004.0,2,0.7412763113750154,1.9931472818006903,3,3,2,0.0,1.6606403793348095,0.0,0.0,0.0,0.0,0.0,Aug,2006,WD,Normal
60,RL,1.6495606454510718,2.3536497604595352,Pave,IR2,HLS,3,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,2.071819309388661,4,2,PConc,5,3,3,1,0.0,1,0.0,2.1104621332211777,2.1104621332211777,GasA,4,Y,SBrkr,2.111827607698796,2.1194390700821253,0.0,2.1959130061607173,0.0,0.0,0.8697416861919439,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.223156202527103,7,0.5265890341390446,BuiltIn,2006.0,3,0.8697416861919439,2.0101702792613447,3,3,2,1.8346098354356497,0.0,1.5341940066777084,0.0,0.0,0.0,0.0,Oct,2006,New,Partial
20,RL,1.6313704001963978,2.290712409213045,Pave,Reg,Bnk,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,0.0,2,2,CBlock,3,3,2,5,2.0082771743099452,1,0.0,1.7924169706841675,2.036087065769243,GasA,4,Y,SBrkr,2.036087065769243,0.0,0.0,2.036087065769243,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,0.959134838920824,7,0.0,Detchd,1973.0,1,0.5265890341390446,1.9266498629615478,3,3,2,1.8378799982871266,0.0,0.0,0.0,0.0,0.0,0.0,Jan,2008,WD,Normal
20,RL,1.6407200993500939,2.3493068636604737,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,4,3,-1,5,2.0602593943546257,1,0.0,1.8538724045702297,2.0863318542781917,GasA,4,Y,SBrkr,2.0863318542781917,0.0,0.0,2.0863318542781917,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.026672031199051,7,0.0,Detchd,2006.0,1,0.7412763113750154,1.9957667194465685,3,3,2,0.0,1.5957092304038698,0.0,0.0,0.0,0.0,0.0,May,2006,New,Partial
75,RM,1.6313704001963978,2.290712409213045,Pave,Reg,Lvl,3,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,BrkTil,3,2,-1,1,0.0,1,0.0,1.9844111006657337,1.9844111006657337,GasA,2,N,SBrkr,1.9969386834462954,1.9844111006657337,0.0,2.081179464967231,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,1,1.0804178182729878,7,0.0,Detchd,1935.0,1,0.5265890341390446,1.8970839874548464,3,3,0,0.0,0.0,1.7878742218230284,0.0,0.0,0.0,0.0,Mar,2007,WD,Normal
120,RL,1.570002974208493,2.2793931825733824,Pave,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,1.8225126721028055,3,2,PConc,4,4,1,6,1.4395687003478859,1,0.0,2.1048211348803934,2.1069710629687504,GasA,4,Y,SBrkr,2.1069710629687504,0.0,0.0,2.1069710629687504,0.0,0.0,0.7412763113750154,0.0,0.7412763113750154,0.5265890341390446,3,1.0804178182729878,7,0.5265890341390446,Attchd,2006.0,2,0.7412763113750154,1.9718770561383445,3,3,2,1.757131886054717,1.5916858743493758,0.0,0.0,0.0,0.0,0.0,Oct,2007,WD,Normal
70,RM,1.5957092304038698,2.326301254072593,Pave,IR1,Bnk,3,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,1.9957667194465685,1.9957667194465685,GasA,3,Y,SBrkr,2.0548571253925845,2.0406745847812164,0.0,2.1335548074825423,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.1947055233182955,7,0.0,Detchd,1990.0,1,0.7412763113750154,1.9707236282233618,3,3,2,1.2711498482847257,1.2484412575662103,1.6437209301888343,0.0,0.0,0.0,0.0,Apr,2010,WD,Normal
60,RL,1.6529815822765834,2.317070521936171,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,1.9950579902465517,2,2,PConc,4,3,-1,6,2.0290228891812925,1,0.0,1.9117905099724466,2.0749484142360584,GasA,4,Y,SBrkr,2.0749484142360584,2.065026856250578,0.0,2.1538821752134556,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1622831138840004,7,0.0,Attchd,1998.0,2,0.7412763113750154,2.011002022036394,3,3,2,1.9957667194465685,1.5284269505599697,0.0,0.0,0.0,0.0,0.0,Feb,2009,WD,Normal
60,RL,1.6759380249901916,2.3193128700058785,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,1.923305787045047,3,2,PConc,5,3,2,1,0.0,1,0.0,2.0847133925148977,2.0847133925148977,GasA,4,Y,SBrkr,2.0847133925148977,2.103363835503938,0.0,2.1762950246326698,0.0,0.0,0.7412763113750154,0.5265890341390446,0.959134838920824,0.5265890341390446,3,1.1947055233182955,7,0.5265890341390446,BuiltIn,2004.0,2,0.8697416861919439,2.0475327721663743,3,3,2,1.8346098354356497,1.795731656444039,0.0,0.0,0.0,0.0,0.0,Oct,2007,WD,Normal
20,RL,1.6529815822765834,2.3886274828987015,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,1.8965639023210192,2,2,CBlock,4,3,3,6,2.0562670608453133,1,0.0,2.072306450199907,2.148799503003671,GasA,2,Y,SBrkr,2.1633049114041754,0.0,0.0,2.1633049114041754,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,6,0.5265890341390446,Attchd,1970.0,2,0.7412763113750154,1.9957667194465685,3,3,2,1.903662587911754,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2010,WD,Normal
20,RL,1.6659050929776016,2.3296958907492114,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,1.8122095959040794,3,2,PConc,4,3,2,6,2.0696005505979373,1,0.0,1.9585506171458116,2.114093378840584,GasA,4,Y,SBrkr,2.116231100860939,0.0,0.0,2.116231100860939,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.0,Attchd,2003.0,2,0.7412763113750154,1.9914500672545563,3,3,2,1.7878742218230284,1.4818766360989102,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
30,RM,1.583340520839692,2.2445073830189126,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,0.0,2,3,CBlock,3,3,-1,1,0.0,1,0.0,2.0304354950686165,2.0304354950686165,GasA,2,Y,SBrkr,2.0304354950686165,0.0,0.0,2.0304354950686165,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,0.959134838920824,7,0.0,Attchd,1945.0,1,0.5265890341390446,1.85601087126303,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2010,WD,Normal
